X,Y
"84.444757","26.4652493"
"84.2543366","26.4694521"
"84.2543517","26.4694961"
"84.2367886","26.4915632"
"84.361923","26.5217588"
"84.3575757","26.5263857"
"84.3294964","26.5597647"
"89.4972624","26.401129"
"88.3454075","22.493291"
"84.3847837","26.2051681"
"84.3338918","26.2144603"
"84.3339015","26.214514"
"84.1854725","26.2344493"
"84.1708229","26.2364847"
"84.1708911","26.2366271"
"84.1492159","26.2423894"
"84.1492534","26.2424151"
"84.1469411","26.2449607"
"84.1469789","26.2449863"
"88.2306674","24.1138596"
"88.2425199","23.9959309"
"84.5548133","26.3887829"
"84.5105131","26.4141957"
"84.5017544","26.4192123"
"84.4892877","26.4273236"
"84.4203035","26.4532008"
"84.3464434","26.2226586"
"84.347256","26.2163387"
"84.3437564","26.3781668"
"84.3437132","26.3782062"
"84.3389602","26.4008049"
"84.45693","26.0909659"
"84.4569771","26.0909892"
"84.4570243","26.0910125"
"84.4570714","26.0910359"
"84.4571185","26.0910592"
"84.5050061","26.1066759"
"84.5094575","26.1097822"
"84.5118278","26.1111456"
"84.5163442","26.1127673"
"84.4276303","26.1441133"
"84.4141544","26.1658949"
"84.4024993","26.1837758"
"84.4984674","26.0180132"
"84.4984952","26.0180236"
"84.4985393","26.0180426"
"84.4733404","26.0654989"
"84.4733931","26.0655312"
"84.4276715","26.1441358"
"84.4142098","26.1659264"
"84.4025561","26.1837848"
"84.3847766","26.205227"
"84.3633342","26.2098023"
"84.3633434","26.2098688"
"88.2561833","22.208805"
"88.3557088","23.3917469"
"85.8384743","25.6687343"
"85.8361031","25.6708401"
"86.0306872","25.7452511"
"86.0618349","25.7486125"
"85.8212782","25.8396682"
"85.7991023","25.8875805"
